,item,item_index,count,responses,rt,age,trial_type,rating
19205,equal appetite,19205,6,[-3 -1  2 -3  1  3],5694.666666666667,36.833333333333336,crit,-0.16666666666666666
4572,equal arcade,4572,6,[-2 -3  0 -3 -3 -3],3323.8333333333335,27.333333333333332,crit,-2.3333333333333335
1729,equal bed,1729,11,[ 3 -3  3 -3 -1 -2 -3 -3 -2 -3  1],5509.090909090909,38.45454545454545,crit,-1.1818181818181819
13350,equal borough,13350,8,[-1  2  2  3  1 -2  0  0],3896.5,39.0,crit,0.625
3891,equal breakfast,3891,13,[ 3  1  3  1 -3  0 -2  0  0 -3  3  2  1],23486.076923076922,32.92307692307692,crit,0.46153846153846156
5058,equal catalogue,5058,10,[-3 -3 -3  2 -2 -1  1 -3 -1 -3],3878.7,33.2,crit,-1.6
12431,equal desktop,12431,7,[-3 -3  0 -3  3  3  1],3217.4285714285716,39.57142857142857,crit,-0.2857142857142857
2204,equal doctorate,2204,19,[-3  2 -3 -1 -1 -1 -1 -1 -1 -1  0 -2  1  1 -3 -3 -1  1 -2],4736.210526315789,34.68421052631579,crit,-1.0
17525,equal epilepsy,17525,8,[-3 -3 -3 -1 -3 -3 -3 -2],4261.0,32.5,crit,-2.625
101,equal episode,101,977,"[-3 -1  1  3 -2  3 -1  0  2  3  3 -3  3 -2  2  1 -1  0 -3  3  3 -2  3  1
 -1  0  0 -2  3  3  2  3  0  3 -3 -1  1 -2 -3 -2  2 -2 -3 -1 -1  0  1 -3
  2  3  3 -3  1  2  0 -1  3  1 -3 -3 -2 -3  2  0 -2 -3  3  3  0  2  2 -3
 -3 -2  1 -3 -1  2 -3  0 -1  1 -1 -2  1 -1 -1  0  1  2 -3 -3  2  3  0 -2
  3 -3  2 -2 -1  1 -1  0  0  3  1 -2  0  3  0 -3 -3 -3 -1 -1  1  0 -3 -2
  0  3  1  3 -3 -3  3 -2  1 -1  0 -3 -3 -3 -3  2 -1  1  2  2 -3 -2  1  1
  2 -1 -3 -3 -3 -3 -3  1  2 -3  2 -2 -3  0 -3  3 -3 -2 -3 -3 -1  1 -3 -2
  1 -1 -3  0  1  3  0 -3 -3 -2  2  2 -3 -3 -2  3  2  2  2  1  2  3 -1 -3
  3  3 -2  1  3  3  2 -3  0  2  3 -3 -1 -3 -3  1 -2 -3  3 -1 -3 -1  0 -3
 -2 -3 -3 -3  0 -2  3  2  0  1  1  3  0 -1 -2 -1  0 -3 -2 -1  1  2 -1  1
 -2  3 -3 -1 -3 -3 -2  3 -2 -1  3  0  1 -3  3 -1 -3 -1  0 -1 -2  3  1  0
 -1 -2  0 -1 -2 -2 -3  0  3 -3  3 -2 -3  2  3  0  0 -3 -3 -1  1 -2  3  1
  1  0  3  3  0 -1 -1  3  0 -2 -3  1  3 -1  2  3  2 -2  2 -3 -3  2  1 -3
  2  0 -1  1 -3 -1  2  0 -1 -3  2  2  1  1 -3 -2  0  0 -1  3 -2  2  0 -2
 -2  0 -3  2  0 -1 -2  0  3 -3 -3  2 -3 -2  3 -2 -1  2 -1 -3  0  0 -2 -1
  1  2 -2  2 -3  2 -1 -2  1  1 -1 -3  2  2 -2  1 -2  3  3 -3 -1  3 -2 -3
  0 -3  1  2  1 -3  2  3  2  0 -1 -2 -2  1  2 -2  0 -3 -2 -3  1 -3 -1  1
  1  0 -2 -2  3 -2  1 -3  2 -3 -2  0  1  0  2  3  2 -2 -1 -1 -1  0 -3 -1
 -2  1  1 -3  3 -3  0  0 -3  2  0 -2 -2  0 -2 -2 -3  1  1 -1  1  0 -1 -3
  2 -3 -3 -2 -3 -2 -1  3  3  3 -3 -3 -1 -3 -3 -1  0 -3 -1  1 -1 -2 -2  1
 -3 -1  1  1  2 -3  3  3 -2  0 -2 -3 -2 -2  2 -2 -2  3  3  1 -1 -1 -3  1
  2 -2  1 -2  3  2 -2 -1  0 -2 -3  0  2 -3  0 -2 -3  2 -3  1 -1  3 -1 -3
  3  0 -1 -1  3 -3 -3  3 -3 -3  0 -1  1 -1  0 -2 -1 -3  2 -2 -1 -3 -3 -2
  0 -3 -3 -1 -2 -1  3  0  0 -2  0 -1  3  1  0  3 -3  0  1  0 -1 -2 -2 -3
  1 -2  1 -3 -1  3 -3 -1 -1 -3  3  3  2 -1 -1  1 -2  0  1 -3 -3 -2  3  1
  0  1  3 -1  3 -1  1  3  2 -2  2 -2 -1  1  2 -3 -2  0 -3 -1  3 -2  2  2
  3  1 -3  3  2  3  0 -2  3  1  1  1  0 -2 -1  3  3 -3 -2  0  1  1 -1  1
  1 -2  3 -3 -1  1 -3 -2 -3 -2  0  0 -2 -3  1 -2 -3 -2 -3  0 -3  1 -3  3
  2 -3  3  3 -3  2 -3 -3  3 -2  1 -3 -3  1  2  3  0 -1 -2 -3 -2 -1 -3 -1
 -2  1 -3 -2 -1  2  3  0  0 -3  0 -2  3 -2 -3  3 -2  3 -3 -3 -2 -3 -3  2
 -2 -1  3  1 -3  2 -3 -1 -1  3 -2  0  0 -2 -2 -3  1  2 -3 -2  3  0  0 -3
  2  1 -1  2  1 -3  3 -3 -1 -3 -2  3 -1  0  2 -2 -1  3 -3 -3  2  1 -2 -3
  3 -3  1  1 -3  2 -3 -3 -3 -1 -3  3  1  1  1 -2 -2 -2  0  1 -1 -2 -1 -3
  1  2  0  2 -3  1  1  2 -2 -2 -1 -3  3 -3  1  3  3 -2  3 -2 -2  1 -3 -3
  3 -2 -1 -3 -1  1 -1  3  2 -3 -3 -3 -3  2  3  2  2 -2 -1 -3  1  1 -3 -3
  2 -2 -3 -3  0 -3  3  0 -3 -3  3  1 -3  3 -2  3 -1 -3  3  1  2  3  1  3
  2 -2  1  1  1 -3 -2  1  1  2  0 -1  0 -3 -3 -2  0 -3 -3  1 -2  1  2  3
 -3  2 -2  0 -3 -3  0  2  2  0  1 -2 -3  2 -2 -2 -3  1  3 -2  3  0 -2  1
  2 -3 -2 -2 -1 -2  1 -1  3  3 -3  2 -3 -3  2  0 -3 -3  2 -3  3 -2  1 -2
 -2  1 -1 -2 -3 -3 -3  1  2 -3 -2 -1  1 -2 -2 -1 -3  0 -2 -3 -1 -3  3  0
  1  1 -3 -2 -1 -3 -3  1 -2 -2 -3  2  3 -3  1  1 -3]",4860.8904810644835,33.0,anti,-0.3971340839303992
6978,equal exam,6978,9,[ 3  1  1  2  0  2 -2  2 -3],5567.888888888889,30.0,crit,0.6666666666666666
11988,equal farmland,11988,8,[ 2  0 -1  2 -3  3  2 -2],3263.875,33.25,crit,0.375
9160,equal feasibility,9160,7,[ 3 -1  0 -1  0  0  2],5860.142857142857,29.142857142857142,crit,0.42857142857142855
15560,equal feeding,15560,12,[-3  2  0  0 -3 -3 -2 -3 -3 -2  3  3],3079.9166666666665,31.666666666666668,crit,-0.9166666666666666
2102,equal imaging,2102,9,[ 0  2  1 -3  2  2  2  1  3],2489.3333333333335,29.88888888888889,crit,1.1111111111111112
18739,equal inmate,18739,8,[ 0  2 -1 -3 -2 -2 -1 -1],4069.25,36.75,crit,-1.0
12047,equal insert,12047,10,[ 3 -2  0 -3  0 -2 -3 -2 -3 -3],5435.5,38.1,crit,-1.5
13575,equal lawyer,13575,10,[ 0  0  1 -2  1 -2  0  3  0  1],3508.9,30.0,crit,0.2
5496,equal leak,5496,10,[ 1 -3 -1  1 -3  1  2  2 -2 -3],7418.6,29.1,crit,-0.5
17441,equal missionary,17441,8,[ 3 -3  1 -3  3  2 -3 -3],15176.5,41.125,crit,-0.375
17961,equal mythology,17961,8,[-3 -3 -2 -3 -3 -1 -3  0],7507.0,31.125,crit,-2.25
19898,equal photo,19898,5,[-2 -1 -2 -2  2],5139.8,28.8,crit,-1.0
8091,equal pie,8091,9,[ 0 -3  1  0  3 -1  3 -3  0],4387.444444444444,34.77777777777778,crit,0.0
15066,equal port,15066,12,[-3 -1  0  2  2 -3 -2 -3 -3 -3 -3  0],5593.083333333333,33.25,crit,-1.4166666666666667
11482,equal portfolio,11482,11,[ 1  3  1  2  0  2  3  0 -3 -1  2],4509.363636363636,33.72727272727273,crit,0.9090909090909091
4042,equal president,4042,12,[-2  1  2 -2 -1  0 -3 -3 -3 -3 -3 -2],7226.0,29.416666666666668,crit,-1.5833333333333333
6302,equal rabbit,6302,10,[-3 -3 -3 -3 -2 -3 -3 -3  1 -3],4384.6,29.6,crit,-2.5
11541,equal radar,11541,13,[ 0 -1  0 -3 -1 -1 -3 -2 -3 -2  0 -2 -1],3409.3846153846152,39.38461538461539,crit,-1.4615384615384615
6147,equal realism,6147,7,[ 0 -3  2 -3  3  2  1],8709.0,33.857142857142854,crit,0.2857142857142857
11997,equal road,11997,8,[ 1 -3  2  2 -1 -2 -3  2],3621.0,31.125,crit,-0.25
14349,equal rush,14349,8,[ 1  1  0 -2  2  0  3  2],13321.0,34.875,crit,0.875
7068,equal scene,7068,13,[-3 -2  3 -2  0 -2  3  3 -3  1  2  0  2],4155.923076923077,31.692307692307693,crit,0.15384615384615385
8107,equal simulation,8107,9,[ 2  2  1  3 -1 -3  0  3 -3],4253.555555555556,36.22222222222222,crit,0.4444444444444444
5604,equal soup,5604,9,[-3  1 -3 -1 -1 -3 -3 -3 -3],5484.111111111111,30.88888888888889,crit,-2.111111111111111
17804,equal spectacle,17804,7,[ 0 -2  0  1  0 -3  1],4258.857142857143,29.428571428571427,crit,-0.42857142857142855
13375,equal stair,13375,10,[-3 -1  1  1 -3 -3 -3 -1 -3  0],5426.5,30.5,crit,-1.5
8660,equal surname,8660,8,[ 0  3 -1 -3 -2 -3  1 -1],5213.375,28.875,crit,-0.75
5083,equal swimming,5083,12,[ 0 -2 -2 -3 -1 -3  0 -3 -1 -2  1 -3],4378.166666666667,30.916666666666668,crit,-1.5833333333333333
9907,equal tribe,9907,5,[ 2 -2  3 -2  1],10214.4,45.4,crit,0.4
4048,equal ventilation,4048,15,[ 2 -2 -2  0  2 -3  3  0 -2  3  1  3 -2 -1 -2],4114.466666666666,34.666666666666664,crit,0.0
10399,equivalent accordance,10399,9,[ 3 -3 -1 -1 -2 -3  0 -2  2],4671.333333333333,30.11111111111111,crit,-0.7777777777777778
9225,equivalent ambulance,9225,14,[-3 -3 -3 -3 -3 -2  3 -2 -3 -3  1 -3 -3 -3],3828.4285714285716,28.928571428571427,crit,-2.142857142857143
15058,equivalent booklet,15058,10,[-3  1 -1  2 -3 -3 -1  1  1  3],4131.3,34.1,crit,-0.3
5920,equivalent cafe,5920,14,[-1  2 -3 -3 -1  0 -2  2  1 -3 -3  0 -1 -3],4897.428571428572,37.57142857142857,crit,-1.0714285714285714
3882,equivalent captain,3882,10,[ 3 -2  0 -3  0 -1 -3  1 -1 -2],4058.9,27.8,crit,-0.8
7463,equivalent cleaning,7463,10,[ 2 -3  3 -2  0 -2 -1  0  2 -1],3827.2,33.8,crit,-0.2
19201,equivalent coat,19201,8,[-2  1  2 -3 -2 -3  0 -1],7781.25,28.375,crit,-1.0
5368,equivalent congress,5368,1,[-2],8404.0,58.0,crit,-2.0
1803,equivalent counsel,1803,11,[ 3 -3  2  0  1 -3  1 -3  3  1  2],6408.818181818182,31.09090909090909,crit,0.36363636363636365
8283,equivalent daughter,8283,9,[-3 -2 -3 -3 -2 -3 -1 -3 -3],3726.5555555555557,30.0,crit,-2.5555555555555554
89,equivalent fire,89,13,[-3 -2 -2 -2  0  1 -2 -1  0 -3 -1 -2 -2],6891.846153846154,36.15384615384615,crit,-1.4615384615384615
1627,equivalent firewall,1627,7,[-2 -2 -3 -3 -1 -3  2],5812.714285714285,34.285714285714285,crit,-1.7142857142857142
14691,equivalent fountain,14691,8,[-3 -3 -2 -2 -3  3 -3 -2],3411.5,29.625,crit,-1.875
3979,equivalent friend,3979,5,[-2 -1  0  3 -2],5072.4,35.8,crit,-0.4
19372,equivalent galaxy,19372,6,[ 0  3  2 -2  0  3],4353.666666666667,29.5,crit,1.0
14455,equivalent groove,14455,7,[-2 -2 -3  3  3 -1  0],7651.0,36.857142857142854,crit,-0.2857142857142857
6880,equivalent launch,6880,8,[ 2 -3 -3  0 -2 -3 -2 -1],5076.75,36.0,crit,-1.5
4997,equivalent mandate,4997,11,[-3  1  3  3 -1 -2  3  3 -1 -1 -2],4724.363636363636,33.72727272727273,crit,0.2727272727272727
6000,equivalent moth,6000,12,[-3 -3 -3 -2  0 -2 -3  1 -2 -3 -3 -1],4956.0,27.666666666666668,crit,-2.0
12881,equivalent opposite,12881,12,[ 3 -1 -2 -3 -3 -3 -3 -3  0  1 -2  1],5008.416666666667,34.083333333333336,crit,-1.25
10762,equivalent passing,10762,5,[-1 -3  2  0 -2],7622.6,27.2,crit,-0.8
9071,equivalent pile,9071,7,[-2 -1 -3 -3  0 -2  1],5949.571428571428,35.42857142857143,crit,-1.4285714285714286
13512,equivalent poem,13512,12,[-1 -3 -3  0 -3 -3 -2 -1 -2 -3 -2 -2],4186.5,33.333333333333336,crit,-2.0833333333333335
2942,equivalent rider,2942,10,[ 2 -3  1  2 -3 -2  1 -2 -1 -2],4878.8,32.0,crit,-0.7
4636,equivalent rope,4636,10,[-2  3 -3  1 -3  2  2 -3 -2 -2],3755.4,33.8,crit,-0.7
5430,equivalent stint,5430,7,[ 2  0 -1  3 -3  2  1],9565.714285714286,27.0,crit,0.5714285714285714
3596,equivalent tiger,3596,11,[-3  2  0 -3  0 -3  1  0 -3 -3 -2],4187.363636363636,36.27272727272727,crit,-1.2727272727272727
1935,equivalent youngster,1935,7,[ 0  0 -3  0 -2 -3  2],3899.285714285714,30.428571428571427,crit,-0.8571428571428571
3504,essential cannabis,3504,10,[ 2 -2 -3 -3  1  2  2 -3 -3  1],42812.1,31.4,crit,-0.6
4553,essential certification,4553,15,[ 3  3  3  3  2  3  2  3  3  1  3  3  3 -2 -3],3750.866666666667,36.8,crit,2.0
2341,essential coup,2341,11,[ 1  3 -2 -2  1  0 -1 -3 -2  0  2],10767.90909090909,37.63636363636363,crit,-0.2727272727272727
480,essential cricket,480,9,[ 1 -3  3  3 -2 -1 -3  2  2],5932.777777777777,35.77777777777778,crit,0.2222222222222222
13238,essential detention,13238,13,[ 2  2  1  0 -1  3  2 -3  3 -2  0  3  2],4829.307692307692,38.46153846153846,crit,0.9230769230769231
1030,essential estuary,1030,11,[-1  1 -1 -2  2 -1 -1 -3 -3 -3  1],5543.818181818182,29.454545454545453,crit,-1.0
974,essential fishing,974,16,[ 1 -1 -2  2 -3  3  3  1 -3  1  3  1  2  1 -2 -3],3129.3125,33.9375,crit,0.25
10791,essential homepage,10791,13,[-1 -3 -3  2  3  3  2  3 -2  2  1  1  3],3684.153846153846,30.615384615384617,crit,0.8461538461538461
19346,essential knife,19346,8,[ 1  0 -1  0 -1 -3 -1  1],6383.125,28.0,crit,-0.5
10984,essential mortar,10984,7,[-3  3 -1  1 -1 -3  2],9339.714285714286,30.571428571428573,crit,-0.2857142857142857
10306,essential patron,10306,12,[ 2 -3  3 -2  1  2  0  3  1  2  3  3],5143.25,29.416666666666668,crit,1.25
18953,essential performer,18953,9,[2 0 1 0 2 3 2 2 3],5206.888888888889,33.0,crit,1.6666666666666667
6012,essential police,6012,13,[ 1  2  2  1 -1  3  2  3  1  2  3  2  1],3803.0,34.92307692307692,crit,1.6923076923076923
3052,essential retention,3052,12,[ 0  1  0  1  1 -2  3  3  1  2 -1  1],4233.416666666667,33.75,crit,0.8333333333333334
8820,essential rumour,8820,11,[ 0  3 -3 -3 -1  3 -2  0 -2 -2 -2],5038.909090909091,40.27272727272727,crit,-0.8181818181818182
4011,essential screen,4011,6,[-1 -2  2  3 -3 -3],5501.666666666667,25.666666666666668,crit,-0.6666666666666666
9925,essential sequel,9925,15,[ 2 -3 -3  3 -2  2  2 -2  3  3  2  3  3  3  0],4663.133333333333,35.13333333333333,crit,1.0666666666666667
14368,essential symposium,14368,4,[ 2  3  3 -3],8658.75,44.5,crit,1.25
14533,essential tobacco,14533,7,[ 3  3  1  2 -2  2 -2],4586.0,28.857142857142858,crit,1.0
12638,essential virus,12638,11,[-3  2 -2 -1  0 -3  2  1  0  3  1],4507.272727272727,25.818181818181817,crit,0.0
14613,established artery,14613,5,[-1 -2  3  0 -2],5944.8,31.2,crit,-0.4
13664,established brake,13664,10,[-3  3  3 -2 -2 -3  1  0  0 -3],4005.9,36.0,crit,-0.6
19243,established comment,19243,7,[ 2 -2  2 -1  3  2 -2],4575.857142857143,31.142857142857142,crit,0.5714285714285714
16199,established congratulation,16199,12,[-3  1 -3 -1 -2 -2  2  3 -3 -3 -3  0],5830.666666666667,31.916666666666668,crit,-1.1666666666666667
15665,established consistency,15665,7,[0 2 2 3 3 0 0],4308.857142857143,33.0,crit,1.4285714285714286
7372,established delivery,7372,16,[ 0  3  0  0  3  0  3  1  1  3  3 -2  2 -2  2 -1],4038.75,27.5,crit,1.0
14451,established driving,14451,6,[ 2 -1  3  2 -3  2],2985.5,37.833333333333336,crit,0.8333333333333334
18487,established furniture,18487,7,[ 3  3  3 -2  1 -1 -2],4253.142857142857,34.857142857142854,crit,0.7142857142857143
9109,established inability,9109,6,[ 2  3 -1 -3  0 -3],3932.6666666666665,36.5,crit,-0.3333333333333333
17104,established perfection,17104,8,[2 1 2 2 3 1 0 1],6114.875,32.5,crit,1.5
13489,established petrol,13489,5,[ 0  1 -2 -3 -3],3937.0,38.4,crit,-1.4
15549,established projector,15549,9,[-3 -2 -3 -2  3 -3  0  2 -3],6459.444444444444,31.666666666666668,crit,-1.2222222222222223
10040,established reconciliation,10040,8,[ 2 -1 -1  1  0 -2  1  0],6093.75,22.375,crit,0.0
14761,established rugby,14761,13,[ 0  3  2 -3 -1 -2 -1  2 -3 -2 -1  1  0],4163.307692307692,39.46153846153846,crit,-0.38461538461538464
4748,established screening,4748,12,[ 0 -1  1  2  1  3  0  2  2 -2  2  3],3902.0833333333335,33.083333333333336,crit,1.0833333333333333
13311,established slave,13311,9,[ 2  0 -3 -1  1 -1  3 -3 -3],6024.777777777777,35.666666666666664,crit,-0.5555555555555556
3250,established summary,3250,14,[ 0  3 -1  0  3  3  3  1  2 -1  2  3  2  2],4426.928571428572,30.357142857142858,crit,1.5714285714285714
10070,established unemployment,10070,9,[ 3  3  1  2  2  1 -1 -3  2],5242.888888888889,38.333333333333336,crit,1.1111111111111112
18394,estimated banking,18394,10,[-1  1 -2  2  2  0  0  2 -2 -3],4738.2,31.5,crit,-0.1
5802,estimated bite,5802,8,[-2  3  0  2  3 -3 -2 -2],5046.0,38.875,crit,-0.125
10451,estimated cannon,10451,8,[-3 -3 -3 -3  2 -3 -2  2],4694.0,33.75,crit,-1.625
3335,estimated canon,3335,9,[-3 -1 -2 -1  3 -3  0 -2  2],4102.777777777777,30.88888888888889,crit,-0.7777777777777778
18734,estimated castle,18734,8,[-3 -3 -3 -3 -3 -3 -3 -3],18801.5,29.25,crit,-3.0
13974,estimated catalogue,13974,15,[ 1 -2  2  0  2 -1  3  0  2  1 -3 -2 -2 -1 -1],4805.266666666666,29.4,crit,-0.06666666666666667
14021,estimated complex,14021,11,[-3  1  1  1  0  2 -3  3  3 -3 -2],4961.636363636364,28.727272727272727,crit,0.0
10042,estimated concert,10042,7,[-1 -2  1 -2  2 -3 -3],3934.1428571428573,46.0,crit,-1.1428571428571428
6795,estimated conduct,6795,8,[ 1  2  3 -2  0 -1  1 -1],7290.25,32.375,crit,0.375
13721,estimated crest,13721,9,[-3 -2  3 -2 -3 -3  3 -2 -1],5198.0,33.666666666666664,crit,-1.1111111111111112
11705,estimated descendant,11705,10,[-3  0  0 -2 -3 -1 -2  2  0  1],4142.9,30.4,crit,-0.8
14269,estimated engineer,14269,9,[-3 -3  3  1 -3 -3  3 -3 -1],3354.222222222222,26.666666666666668,crit,-1.0
16820,estimated extract,16820,8,[ 2 -1 -1  1 -2 -2 -3  3],16105.0,31.875,crit,-0.375
9009,estimated fame,9009,10,[ 0  1  2  2 -3  2  3 -2  1 -3],9268.9,35.2,crit,0.3
11234,estimated fireplace,11234,8,[-3 -3 -3  3 -3 -3 -3 -2],3942.875,34.625,crit,-2.125
1998,estimated gear,1998,14,[ 1  3  2  1 -3  3 -3  3  2 -1  2 -1 -3 -1],2985.714285714286,29.857142857142858,crit,0.35714285714285715
10124,estimated goddess,10124,12,[-3  2  1 -2 -3 -2 -3  3 -1 -3 -2 -3],5803.833333333333,28.583333333333332,crit,-1.3333333333333333
18137,estimated hop,18137,6,[-2  3  0  3  1 -1],5976.0,31.5,crit,0.6666666666666666
17736,estimated hostel,17736,10,[-2  0  1 -2  1 -2 -3 -3 -1 -3],4805.1,36.5,crit,-1.4
82,estimated imprisonment,82,8,[ 2 -1  2 -1  1 -3  2 -3],34305.625,37.25,crit,-0.125
14612,estimated interpreter,14612,11,[-3 -2  3  1  0 -2 -2 -3 -2 -3 -3],6966.0,39.0,crit,-1.4545454545454546
14069,estimated junk,14069,11,[ 3 -2 -1 -3 -3 -3 -2  3 -3 -2 -3],4507.363636363636,29.727272727272727,crit,-1.4545454545454546
8255,estimated landing,8255,13,[ 2  2  3  2  1  2  3 -3  3  3  3  3  2],9729.76923076923,36.0,crit,2.0
9768,estimated laser,9768,13,[ 0 -1 -1 -2 -2 -1 -3  1 -3 -1  1 -1 -2],3546.923076923077,28.46153846153846,crit,-1.1538461538461537
18147,estimated legend,18147,8,[-1 -2 -3  0 -3  0  2 -2],4209.75,36.0,crit,-1.125
9390,estimated legislature,9390,9,[ 0 -2 -3  3 -1  0  0  1  0],20860.777777777777,34.77777777777778,crit,-0.2222222222222222
8736,estimated liberal,8736,10,[ 0 -2 -3 -3 -1  0  1 -3  2  3],3111.5,31.0,crit,-0.6
9728,estimated lyric,9728,7,[-3  0 -3 -3 -1  1  1],5321.142857142857,44.857142857142854,crit,-1.1428571428571428
711,estimated mapping,711,11,[-2 -3  1 -2 -2  1 -1  2  3 -1 -2],5368.454545454545,28.454545454545453,crit,-0.5454545454545454
19766,estimated meantime,19766,9,[-2  3 -3  3  3  0 -2 -1  0],4138.777777777777,30.555555555555557,crit,0.1111111111111111
7615,estimated methodology,7615,9,[ 0 -1  1 -3  1  3  3 -2 -1],4948.111111111111,31.22222222222222,crit,0.1111111111111111
5588,estimated ministry,5588,10,[-3 -3 -3 -3 -3 -2 -2 -1  0 -3],8478.2,32.5,crit,-2.3
8357,estimated missile,8357,12,[ 0  1 -3 -2 -1 -2 -2 -3  0 -3  0 -3],4452.25,33.333333333333336,crit,-1.5
4403,estimated painting,4403,11,[-3  2 -1 -2 -2  1 -3 -3 -2 -1 -3],5099.272727272727,36.45454545454545,crit,-1.5454545454545454
1088,estimated pesticide,1088,13,[ 1 -2 -2 -1 -3 -2  2 -1  2 -1  1 -3 -3],5290.846153846154,27.46153846153846,crit,-0.9230769230769231
10273,estimated pick,10273,6,[ 3  3 -1  3 -3 -1],7077.666666666667,27.0,crit,0.6666666666666666
1953,estimated planet,1953,11,[-3 -2 -2 -3 -1 -3 -1  0 -3 -3 -3],7704.818181818182,30.818181818181817,crit,-2.1818181818181817
15599,estimated prevention,15599,10,[ 2  0  2  2  2  2  1 -2  2  2],3914.3,30.2,crit,1.3
17151,estimated reasoning,17151,9,[ 1  1  2  2  1  2  2  0 -3],3492.1111111111113,35.55555555555556,crit,0.8888888888888888
5741,estimated rice,5741,16,[-2 -2  2 -1 -3 -2  3  0  0 -3  1  2 -2 -2 -2 -1],4937.25,28.6875,crit,-0.75
815,estimated sanctuary,815,9,[-2 -2  0 -3 -1 -2 -3 -1  0],8224.444444444445,29.333333333333332,crit,-1.5555555555555556
18637,estimated second,18637,7,[-3  2 -2 -3  0  0 -2],3033.4285714285716,26.285714285714285,crit,-1.1428571428571428
11834,estimated shoe,11834,11,[-3  3 -3  3 -2 -3 -3  2 -1 -2 -2],3058.4545454545455,26.7,crit,-1.0
633,estimated shrub,633,9,[ 1 -3 -3 -3 -3  1 -1  1 -3],4886.0,32.44444444444444,crit,-1.4444444444444444
10376,estimated something,10376,12,[ 2  3  3 -2  3  3 -3  3  0  3 -1  2],7002.333333333333,28.25,crit,1.3333333333333333
2903,estimated squadron,2903,10,[ 1  3  1  2 -3 -2 -2  0 -2  1],5473.1,32.4,crit,-0.1
6532,estimated stable,6532,11,[-3 -2 -1 -3 -3 -1  0 -2 -3  3 -2],5227.181818181818,33.54545454545455,crit,-1.5454545454545454
12691,estimated stress,12691,10,[ 1  3  3  3  3  2  1  3 -2  1],2560.8,30.6,crit,1.8
12060,estimated studio,12060,10,[-2 -2  0 -3 -3  3 -3 -3 -1  3],4045.1,35.888888888888886,crit,-1.1
18239,estimated terror,18239,11,[ 1 -3 -1  2 -1  2 -1 -1 -3  1  2],7377.909090909091,34.0,crit,-0.18181818181818182
6889,estimated tie,6889,15,[ 1 -1 -3 -1 -3 -1 -3 -3 -1  0 -1 -2  3 -1 -3],5352.666666666667,30.6,crit,-1.2666666666666666
14873,estimated weakness,14873,11,[ 2  3  3 -3  3  2  2 -2  3  3  3],3914.7272727272725,32.81818181818182,crit,1.7272727272727273
17677,ethical Police,17677,10,[ 3  0  2  2  3 -2  3 -2  3  3],3870.7,28.0,crit,1.5
1103,ethical addiction,1103,8,[ 3 -3 -3  3 -3  2 -2 -3],3937.5,34.75,crit,-0.75
3957,ethical algebra,3957,10,[-3 -2  3 -3 -3 -3 -3 -2 -1 -2],4045.4,32.1,crit,-1.9
2597,ethical apprenticeship,2597,10,[3 2 2 2 3 2 2 0 3 2],4569.5,35.1,crit,2.1
15650,ethical asbestos,15650,6,[-3 -3 -3  0 -3 -2],7508.0,32.5,crit,-2.3333333333333335
18793,ethical bass,18793,5,[-3 -3 -3  0 -3],3600.6,38.0,crit,-2.4
8140,ethical branch,8140,10,[ 3  1  3 -3  2  1 -3  2  1 -3],3946.5,36.7,crit,0.4
6892,ethical burial,6892,10,[-2  3  2  3  2  2 -1  1  3  3],8929.9,34.1,crit,1.6
12079,ethical comedian,12079,10,[ 1  3  3 -1  3  3  3  2  3  2],3005.2,28.2,crit,2.2
9333,ethical commencement,9333,9,[-3  2 -3  1 -1 -1 -3 -2 -1],7567.111111111111,33.666666666666664,crit,-1.2222222222222223
13890,ethical dance,13890,20,[ 1  2  2  1 -3  0 -3  2  3  3 -3  3  3 -3 -2 -2 -1 -2 -1  0],9657.1,29.55,crit,0.0
18702,ethical dominance,18702,7,[ 1  3  2 -1  0  1  0],4697.428571428572,27.857142857142858,crit,0.8571428571428571
5923,ethical epilepsy,5923,10,[-3 -3 -2 -2 -3 -3 -3 -3 -3 -3],4312.2,24.7,crit,-2.8
3160,ethical episode,3160,7,[ 0  3  0 -3  2  0  0],3056.285714285714,25.428571428571427,crit,0.2857142857142857
12006,ethical folk,12006,15,[ 3  3 -2  3  2 -1  2  3  3  1  2  3 -3  0  2],4226.266666666666,34.93333333333333,crit,1.4
10704,ethical garage,10704,7,[ 0 -1  2 -3 -3 -3  0],4263.714285714285,28.428571428571427,crit,-1.1428571428571428
14917,ethical glory,14917,5,[1 3 1 3 2],7513.0,42.2,crit,2.0
17499,ethical harassment,17499,10,[ 1 -3 -1 -3 -3 -3 -3 -2  1  1],6614.5,33.2,crit,-1.5
4846,ethical honey,4846,14,[-2  1  2 -2  0  2 -3  1 -3 -3  3  2  3 -3],4032.0,38.42857142857143,crit,-0.14285714285714285
1920,ethical instructor,1920,7,[ 3 -2  3  2  3  1  2],4060.0,32.142857142857146,crit,1.7142857142857142
3834,ethical lawn,3834,11,[ 2 -3 -3 -3 -2 -3 -2 -3  1  2 -3],4786.727272727273,25.0,crit,-1.5454545454545454
7560,ethical liberation,7560,11,[ 2  0  2  1  1  1  1  3 -2  1  1],5185.545454545455,35.36363636363637,crit,1.0
12311,ethical lock,12311,4,[-3 -3 -1  0],3103.25,29.25,crit,-1.75
